IndicatorCode;Indicator;ValueType;ParentLocationCode;ParentLocation;Location type;SpatialDimValueCode;Location;Period type;Period;IsLatestYear;Dim1 type;Dim1;Dim1ValueCode;Dim2 type;Dim2;Dim2ValueCode;Dim3 type;Dim3;Dim3ValueCode;DataSourceDimValueCode;DataSource;FactValueNumericPrefix;FactValueNumeric;FactValueUoM;FactValueNumericLowPrefix;FactValueNumericLow;FactValueNumericHighPrefix;FactValueNumericHigh;Value;FactValueTranslationID;FactComments;Language;DateModified
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AFR;Africa;Country;BWA;Botswana;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;26.68;;;21.27;;32.43;26.7 [21.3-32.4];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EMR;Eastern Mediterranean;Country;LBY;Libya;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;26.78;;;19.53;;34.61;26.8 [19.5-34.6];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;IRL;Ireland;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;26.sie;;;22.maj;;31.9;26.8 [22.1-31.9];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;TJK;Tajikistan;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;26.76;;;23.kwi;;30.57;26.8 [23.0-30.6];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;MKD;North Macedonia;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;27.23;;;15.48;;40.7;27.2 [15.5-40.7];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;NIC;Nicaragua;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;27.19;;;17.39;;38.34;27.2 [17.4-38.3];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;WPR;Western Pacific;Country;SLB;Solomon Islands;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;27.31;;;21.93;;32.91;27.3 [21.9-32.9];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;CAN;Canada;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;27.31;;;23.93;;30.98;27.3 [23.9-31.0];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;GBR;UK;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;27.39;;;25.lut;;29.62;27.4 [25.2-29.6];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;HUN;Hungary;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;27.48;;;24.maj;;30.99;27.5 [24.0-31.0];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;KGZ;Kyrgyzstan;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;27.sie;;;22.94;;32.57;27.8 [22.9-32.6];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;ARM;Armenia;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;27.77;;;24.sie;;31.47;27.8 [24.1-31.5];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;PAN;Panama;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;28.wrz;;;23.86;;32.62;28.1 [23.9-32.6];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EMR;Eastern Mediterranean;Country;LBN;Lebanon;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;28.34;;;23.26;;33.86;28.3 [23.3-33.9];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;COL;Colombia;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;28.29;;;24.82;;31.73;28.3 [24.8-31.7];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EMR;Eastern Mediterranean;Country;ARE;United Arab Emirates;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;28.53;;;23.lip;;33.7;28.5 [23.7-33.7];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;GRC;Greece;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;28.54;;;24.17;;33.13;28.5 [24.2-33.1];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;MLT;Malta;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;28.63;;;22.88;;34.7;28.6 [22.9-34.7];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EMR;Eastern Mediterranean;Country;PSE;occupied Palestinian territory, including east Jerusalem;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;28.64;;;25.mar;;32.47;28.6 [25.0-32.5];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;CZE;Czech Republic;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;28.79;;;25.39;;32.32;28.8 [25.4-32.3];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;PRY;Paraguay;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;28.95;;;21.48;;36.92;28.9 [21.5-36.9];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AFR;Africa;Country;GNQ;Equatorial Guinea;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;28.92;;;21.73;;36.62;28.9 [21.7-36.6];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;WPR;Western Pacific;Country;AUS;Australia;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;28.88;;;25.61;;32.42;28.9 [25.6-32.4];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;WPR;Western Pacific;Country;BRN;Brunei Darussalam;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;29.17;;;23.61;;35.02;29.2 [23.6-35.0];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;IRL;Ireland;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;29.25;;;24.18;;34.84;29.2 [24.2-34.8];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EMR;Eastern Mediterranean;Country;MAR;Morocco;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;29.41;;;25.mar;;34.09;29.4 [25.0-34.1];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;SVK;Slovakia;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;29.46;;;23.26;;36.28;29.5 [23.3-36.3];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;URY;Uruguay;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;29.77;;;23.32;;36.67;29.8 [23.3-36.7];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;ROU;Romania;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;29.75;;;25.56;;34.19;29.8 [25.6-34.2];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;WPR;Western Pacific;Country;JPN;Japan;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;mar.45;;;lut.79;;kwi.21;3.5 [2.8-4.2];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AFR;Africa;Country;SEN;Senegal;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;03.lip;;;lut.34;;maj.51;3.7 [2.3-5.5];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AFR;Africa;Country;UGA;Uganda;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;mar.67;;;lut.85;;kwi.63;3.7 [2.9-4.6];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AFR;Africa;Country;BFA;Burkina Faso;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;mar.77;;;lut.69;;05.sty;3.8 [2.7-5.1];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AFR;Africa;Country;BDI;Burundi;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;mar.85;;;02.cze;;maj.35;3.9 [2.6-5.3];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AFR;Africa;Country;MDG;Madagascar;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;mar.87;;;lut.85;;05.lis;3.9 [2.9-5.1];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;GRL;Greenland;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;30.21;;;25.51;;35.19;30.2 [25.5-35.2];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EMR;Eastern Mediterranean;Country;LBN;Lebanon;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;30.18;;;25.57;;34.92;30.2 [25.6-34.9];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;POL;Poland;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;30.21;;;25.81;;34.71;30.2 [25.8-34.7];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EMR;Eastern Mediterranean;Country;IRN;Iran;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;30.37;;;28.gru;;32.56;30.4 [28.1-32.6];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;PER;Peru;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;30.47;;;28.75;;32.17;30.5 [28.8-32.2];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;WPR;Western Pacific;Country;AUS;Australia;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;30.64;;;26.99;;34.62;30.6 [27.0-34.6];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;GTM;Guatemala;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;30.57;;;27.55;;33.63;30.6 [27.5-33.6];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AFR;Africa;Country;GAB;Gabon;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;30.74;;;26.45;;35.1;30.7 [26.5-35.1];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;BRA;Brazil;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;30.67;;;27.83;;33.64;30.7 [27.8-33.6];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;MEX;Mexico;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;30.72;;;28.62;;32.87;30.7 [28.6-32.9];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EMR;Eastern Mediterranean;Country;EGY;Egypt;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;30.84;;;26.44;;35.52;30.8 [26.4-35.5];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;ECU;Ecuador;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;31.56;;;28.21;;34.92;31.6 [28.2-34.9];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EMR;Eastern Mediterranean;Country;BHR;Bahrain;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;31.66;;;23.25;;40.61;31.7 [23.2-40.6];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AFR;Africa;Country;DZA;Algeria;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;31.73;;;27.sty;;36.64;31.7 [27.1-36.6];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EMR;Eastern Mediterranean;Country;IRQ;Iraq;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;31.76;;;25.75;;37.88;31.8 [25.8-37.9];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AFR;Africa;Country;LSO;Lesotho;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;31.94;;;26.67;;37.56;31.9 [26.7-37.6];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;UZB;Uzbekistan;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;31.95;;;28.62;;35.48;31.9 [28.6-35.5];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;WPR;Western Pacific;Country;NZL;New Zealand;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;31.88;;;29.53;;34.28;31.9 [29.5-34.3];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;BLZ;Belize;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;31.97;;;26.54;;37.79;32.0 [26.5-37.8];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;GEO;Georgia;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;32.32;;;26.53;;38.13;32.3 [26.5-38.1];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;AZE;Azerbaijan;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;32.28;;;28.13;;36.43;32.3 [28.1-36.4];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;CHL;Chile;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;32.4;;;27.18;;37.82;32.4 [27.2-37.8];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;HRV;Croatia;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;32.48;;;27.98;;37;32.5 [28.0-37.0];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;WPR;Western Pacific;Country;BRN;Brunei Darussalam;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;32.65;;;27.27;;38.33;32.7 [27.3-38.3];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EMR;Eastern Mediterranean;Country;JOR;Jordan;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;32.78;;;28.71;;36.96;32.8 [28.7-37.0];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;TTO;Trinidad;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;33.14;;;27.lut;;39.2;33.1 [27.0-39.2];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EMR;Eastern Mediterranean;Country;TUN;Tunisia;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;33.4;;;26.sty;;41.12;33.4 [26.1-41.1];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;BOL;Bolivia;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;33.39;;;29.cze;;37.78;33.4 [29.1-37.8];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;ARG;Argentina;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;33.39;;;29.83;;37.04;33.4 [29.8-37.0];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AFR;Africa;Country;MRT;Mauritania;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;33.93;;;29.37;;38.68;33.9 [29.4-38.7];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;HUN;Hungary;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;34.22;;;30.22;;38.29;34.2 [30.2-38.3];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;GEO;Georgia;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;34.43;;;29.53;;39.26;34.4 [29.5-39.3];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;WPR;Western Pacific;Country;NZL;New Zealand;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;34.48;;;32.11;;36.82;34.5 [32.1-36.8];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;DOM;Dominican Republic;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;34.56;;;29.lip;;39.39;34.6 [29.7-39.4];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;AMR;Americas;Country;URY;Uruguay;Year;2021;false;Sex;Female;SEX_FMLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;34.71;;;28.73;;41.01;34.7 [28.7-41.0];;;EN;2024-02-28T23:00:00.000Z
"NCD_BMI_30A,""Prevalence of obesity among adults, BMI &GreaterEqual";" 30 (age-standardized estimate) (%)""";numeric;EUR;Europe;Country;MLT;Malta;Year;2021;false;Sex;Male;SEX_MLE;Age Group;18+  years;AGEGROUP_YEARS18-PLUS;;;;;;;34.85;;;27.92;;42.08;34.9 [27.9-42.1];;;EN;2024-02-28T23:00:00.000Z
