Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5QTdOvIF2ehBMZpSIIGzIo,"Honey","Honey","Kehlani",2017-10-06,199209,64,,1970-01-01T00:00:00Z,"","TSNMI / Atlantic",0.606,0.24,3,-7.102,1,0.0369,0.772,0,0.0819,0.526,96.792,4
spotify:track:4xH4gM78l5H7nFMLDoHsCb,"Take Me Home Country Roads","Take Me Home Country Roads","Geoff Castellucci",2021-04-02,215728,49,,1970-01-01T00:00:00Z,"sea shanties","Kage Records",0.506,0.427,1,-9.475,1,0.0283,0.802,0.0000824,0.118,0.373,92.453,4
spotify:track:5MgqC1B8ZGxmZLabAhkXjy,"thank u, next - Acapella","thank u, next (Acapella)","Kurt Hugo Schneider,Sam Tsui,Alyson Stoner,Madilyn Bailey",2018-12-05,171500,9,,1970-01-01T00:00:00Z,"","mudhutdigital.com",0.838,0.39,10,-11.415,0,0.237,0.241,0.00000572,0.058,0.928,119.946,4
spotify:track:5gW5dSy3vXJxgzma4rQuzH,"Make Me Feel","Dirty Computer","Janelle Monáe",2018-04-27,194230,62,,1970-01-01T00:00:00Z,"alternative r&b","Bad Boy Records",0.859,0.413,1,-7.399,1,0.182,0.132,0,0.334,0.697,115.035,4
spotify:track:6zW80jVqLtgSF1yCtGHiiD,"The Shire","The Lord of the Rings: The Fellowship of the Ring - the Complete Recordings","Howard Shore",2001,149480,66,,1970-01-01T00:00:00Z,"soundtrack","Rhino/Warner Records",0.45,0.0142,2,-23.669,1,0.0371,0.943,0.196,0.101,0.158,92.137,4
spotify:track:33NLgAxKBJLlZ8RdDdj7fV,"Love Doesn't Stand a Chance","Once Upon a Time: The Musical Episode (Original Television Soundtrack)","Lana Parrilla,Giancarlo Esposito,Lee Arenberg,Tony Amendola,Beverley Elliott,Ginnifer Goodwin,Josh Dallas",2017-05-05,122330,40,,1970-01-01T00:00:00Z,"","Walt Disney Records",0.63,0.755,7,-7.1,1,0.102,0.0942,0.00000414,0.13,0.804,139.939,4
spotify:track:36Ff7rANmRSamflJNtA3pU,"I Like Boys","Haus Party, Pt. 1","Todrick Hall",2019-05-23,175768,0,,1970-01-01T00:00:00Z,"","frtyfve",0.843,0.829,6,-5.29,0,0.0887,0.0554,0.000105,0.0537,0.687,123.973,4
spotify:track:1RGasjWLZ4qMN7wbtkLa3u,"my boy","dont smile at me","Billie Eilish",2017-12-22,170852,75,,1970-01-01T00:00:00Z,"","Darkroom",0.692,0.394,11,-8.745,0,0.207,0.472,0.000191,0.117,0.324,89.936,4
spotify:track:6UFivO2zqqPFPoQYsEMuCc,"Bags","Immunity","Clairo",2019-08-02,260519,83,,1970-01-01T00:00:00Z,"bedroom pop","FADER Label",0.742,0.546,1,-7.694,1,0.0315,0.172,0.38,0.115,0.868,104.996,4
spotify:track:0WqqFajBwA3tpRZ66kRomu,"Sleepover","Expectations","Hayley Kiyoko",2018-03-30,233893,49,,1970-01-01T00:00:00Z,"","Atlantic Records",0.537,0.81,1,-7.222,1,0.0698,0.142,0.000014,0.12,0.547,152.996,4
